
[28.11.2020 01:00:58]: Gen Marquez De Leon (MMLP) [hss-airport-mmlp-lapazint]: México, Baja California Sur
[28.11.2020 01:00:58]: General Rafael Buelna International (MMMZ) [hss-airport-mmmz-mazatlan-intl]: Mexico, Sinaloa
[28.11.2020 01:00:58]: Angel Albino Corzo (MMT2) [hss-airport-mmtg-tuxtlaint]: Mexico, Chiapas
[28.11.2020 01:00:58]: Playa De Oro International (MMZO) [hss-hss-airport-mmzo-manzanillo]: Mexico, Colima
[28.11.2020 01:00:58]: Kilpisjarvi (EFKX) [hti-airport-efkx-kilpisjarvi]: Finland, 
[28.11.2020 01:00:58]: Point Cook (YMPC) [hubdubs-airport-ympc]: , Victoria
[28.11.2020 01:00:58]: Budaors (LHBS) [hvfr-airport-lhbs]: Hungary, 
[28.11.2020 01:00:58]: Farkashegy (LHFH) [hvfr-airport-lhfh]: Hungary, 
[28.11.2020 01:00:58]: Harmashatarhegy (LHHH) [hvfr-airport-lhhh]: Hungary, 
[28.11.2020 01:00:58]: Tokol (LHTL) [hvfr-airport-lhtl]: Hungary, 
[28.11.2020 01:00:58]: Veresegyhaz Repuloter (LHVE) [hvfr-airport-lhve]: Hungary, Pest
[28.11.2020 01:00:58]: NOT FOUND: hvfr-sightseeing-balaton. Stopped at: balaton
[28.11.2020 01:00:58]: NOT FOUND: hvfr-sightseeing-bp-city. Stopped at: city
[28.11.2020 01:00:58]: NOT FOUND: hvfr-sightseeing-debrecen-city. Stopped at: city
[28.11.2020 01:00:58]: NOT FOUND: hvfr-sightseeing-kecskemet-city. Stopped at: city
[28.11.2020 01:00:58]: NOT FOUND: hvfr-sightseeing-szeged-city. Stopped at: city
[28.11.2020 01:00:58]: Mackay Bar (ID28) [id28]: United States, Idaho
[28.11.2020 01:00:58]: Unakleet Airport (PAUN) [iggy-unakleet]: Usa, Alaska
[28.11.2020 01:00:58]: Punkaharju (EFPN) [iikke-airport-efpn-punkaharju]: , 
[28.11.2020 01:00:58]: Kitee (EFIT) [iikke-efit]: , 
[28.11.2020 01:00:58]: Trier Föhren (EDRT) [influous-airport-edrt-trier]: Germany, Rhineland-Palatinate
[28.11.2020 01:00:58]: Tresco (EGHT) [airport-eght-tresco-superspud]: United Kingdom, 
[28.11.2020 01:00:58]: St Marys (EGHE) [scilly-eghe-stmarys-superspud]: , United Kingdom
[28.11.2020 01:00:58]: Le Havre Octeville (LFOH) [ivanov-octeville]: France, 
[28.11.2020 01:00:58]: NOT FOUND: ivanov-pdna. Stopped at: pdna
[28.11.2020 01:00:58]: Iwoto AB (RJAW) [iwojima-airport-rjaw-iwotoairport]: Japan, Tokyo
[28.11.2020 01:00:58]: NOT FOUND: japan-world-update-enhancement-water-fixes. Stopped at: fixes
[28.11.2020 01:00:58]: Lolt (LOLT) [jb-lolt]: Austria, Upper Austria
[28.11.2020 01:00:58]: NOT FOUND: jcartier. Stopped at: jcartier
[28.11.2020 01:00:58]: Apollo Bay Airport (YAPO) [jordanjames94-yapo]: , 
[28.11.2020 01:00:58]: Ararat Airport (YARA) [jordanjames94-yara]: Australia, Victoria
[28.11.2020 01:00:58]: Bridgewater Airport (YBGR) [jordanjames94-ybgr]: , 
[28.11.2020 01:00:58]: Ballarat (YBLT) [jordanjames94-yblt]: Australia, Victoria
[28.11.2020 01:00:58]: Ballarat (YBLT) [jordanjames94-yblt-aerial]: Australia, Victoria
[28.11.2020 01:00:58]: Bacchus Marsh Airport (YBSS) [jordanjames94-ybss]: , 
[28.11.2020 01:00:58]: Cobden Airport (YCDE) [jordanjames94-ycde]: Australia, Victoria
[28.11.2020 01:00:58]: Coldstream Airport (YCEM) [jordanjames94-ycem]: Australia, Victoria
[28.11.2020 01:00:58]: Drouin (YDRN) [jordanjames94-ydrn]: Australia, Victoria
[28.11.2020 01:00:58]: Echuca Aerodrome (YECH) [jordanjames94-yech]: Australia, Victoria
[28.11.2020 01:00:58]: King Lake (YKIN) [jordanjames94-ykin-kinglake]: Australia, Victoria
[28.11.2020 01:00:58]: Kyabram Airport (YKYB) [jordanjames94-ykyb]: , 
[28.11.2020 01:00:58]: Lethbridge Airpark (YLED) [jordanjames94-yled]: , 
[28.11.2020 01:00:58]: Leongatha (YLEG) [jordanjames94-yleg]: Australia, Victoria
[28.11.2020 01:00:58]: Lilydale (YLIL) [jordanjames94-ylil]: Australia, Victoria
[28.11.2020 01:00:58]: Latrobe Valley Regional Airport (YLTV) [jordanjames94-yltv]: Australia, Victoria
[28.11.2020 01:00:58]: Latrobe Valley Regional Airport (YLTV) [jordanjames94-yltv-aerial]: Australia, Victoria
[28.11.2020 01:00:58]: Merton (YMEO) [jordanjames94-ymeo-merton]: Australia, Victoria
[28.11.2020 01:00:58]: Mansfield (YMFD) [jordanjames94-ymfd]: Australia, Victoria
[28.11.2020 01:00:58]: Moorabbin (YMMB) [jordanjames94-ymmb]: , Victoria
[28.11.2020 01:00:58]: Mangalore (YMNG) [jordanjames94-ymng]: , Victoria
[28.11.2020 01:00:58]: Colac (YOLA) [jordanjames94-yola]: Australia, Victoria
[28.11.2020 01:00:58]: Peterborough (YPBH) [jordanjames94-ypbh]: Australia, Victoria
[28.11.2020 01:00:58]: Shepparton Airport (YSHT) [jordanjames94-ysht]: Australia, Victoria
[28.11.2020 01:00:58]: Taggerty Airport (YTGG) [jordanjames94-ytgg-taggerty]: Australia, Victoria
[28.11.2020 01:00:58]: Warrnambool (YWBL) [jordanjames94-ywbl]: , Victoria
[28.11.2020 01:00:58]: Yeaburn (YYEA) [jordanjames94-yyea-yeaburn]: Australia, Victoria
[28.11.2020 01:00:58]: Bendigo Airport (YBDG) [jordanjames94-ybdg]: Australia, Victoria
[28.11.2020 01:00:58]: Tyabb Airport (YTYA) [jordanjames94-ytya]: Australia, Victoria
[28.11.2020 01:00:58]: Iwoto AB (RJAW) [jpiwotorjaw]: Japan, Tokyo
[28.11.2020 01:00:58]: Iwoto AB (RJAW) [jpiwotorjaw]: Japan, Tokyo
[28.11.2020 01:00:58]: Kitadaito (RORK) [jpkitadaitojimarork]: Japan, Okinawa
[28.11.2020 01:00:58]: Minamidaito (ROMD) [jpminamidaitoromd]: Japan, Okinawa
[28.11.2020 01:00:58]: Badajoz/Talavera La Real (LEBZ) [jsf-lebz-badajoz]: , Spain
[28.11.2020 01:00:58]: Casarrubios (LEMT) [jsf-lemt-casarrubios]: , 
[28.11.2020 01:00:58]: Valladolid-Villanubla (LEVD) [jsf-levd-valladolid]: Spain, Valladolid
[28.11.2020 01:00:58]: Fagerhaug (ENOP) [jte-airport-enop-oppdal]: , 
[28.11.2020 01:00:58]: Churchill Falls Airport (CZUM) [julysfire-airport-czum-churchillfalls]: Canada, Newfoundland and Labrador
[28.11.2020 01:00:58]: North Palm Beach County General Aviation Airport (F45) [julysfire-airport-f45-npbc]: United States, Florida
[28.11.2020 01:00:58]: North Island Naval Air Station (KNZY) [julysfire-airport-knzy-northislandnas]: United States of America, California
[28.11.2020 01:00:58]: Cottonwood Airport (P52) [julysfire-airport-p52-cottonwood]: United States, Arizona
[28.11.2020 01:00:58]: Rangeview Airstrip (0AA5) [julysfire-airport-talkeetna-area-pack]: United States, Alaska
[28.11.2020 01:00:58]: Birch Creek Landing (51AK) [julysfire-airport-talkeetna-area-pack]: United States, Alaska
[28.11.2020 01:00:58]: Carl's Landing Airport (AK19) [julysfire-airport-talkeetna-area-pack]: United States, Alaska
[28.11.2020 01:00:58]: Talkeetna Village Airstrip (AK44) [julysfire-airport-talkeetna-area-pack]: United States, Alaska
[28.11.2020 01:00:58]: Talkeetna Airport (PATK) [julysfire-airport-talkeetna-area-pack]: United States, Alaska
[28.11.2020 01:00:58]: Bald Mountain Airport (2AK7) [julysfire-airport-talkeetna-area-pack]: United States, Alaska
[28.11.2020 01:00:58]: Dresden International (EDDC) [jumiktdesign-airport-eddc-dresden-international]: , 
[28.11.2020 01:00:58]: Thunder Ridge Airpark (AZ28) [justokayscenery-az-sm]: Usa, Arizona
[28.11.2020 01:00:58]: Rosener Ranch Airport (AZ32) [justokayscenery-az-sm]: Usa, Arizona
[28.11.2020 01:00:58]: Pleasant Valley Airport (P48) [justokayscenery-az-sm]: Usa, Arizona
[28.11.2020 01:00:58]: Farm Ag Airport (10AZ) [justokayscenery-az-sm]: Usa, Arizona
[28.11.2020 01:00:58]: Paradise Air Park (1AZ2) [justokayscenery-az-sm]: Usa, Arizona
[28.11.2020 01:00:58]: Mcgill Ultralight Field (2AZ7) [justokayscenery-az-sm]: Usa, Arizona
[28.11.2020 01:00:58]: Goldfield Ranch Airport (AZ25) [justokayscenery-az-sm]: Usa, Arizona
[28.11.2020 01:00:58]: Massey Farm Airport (AZ34) [justokayscenery-az-sm]: Usa, Arizona
[28.11.2020 01:00:58]: Curry Ridge Airport (AZ60) [justokayscenery-az-sm]: Usa, Arizona
[28.11.2020 01:00:58]: Hangar Haciendas Airport (AZ90) [justokayscenery-az-sm]: Usa, Arizona
[28.11.2020 01:00:58]: Millar Airport (2AZ4) [justokayscenery-az-sm-2]: Usa, Arizona
[28.11.2020 01:00:58]: Gila River Memorial Airport (34AZ) [justokayscenery-az-sm-2]: Usa, Arizona
[28.11.2020 01:00:58]: University Of Arizona Maricopa Agricultural (3AZ2) [justokayscenery-az-sm-2]: Usa, Arizona
[28.11.2020 01:00:58]: Ak Chin Community Airfield (41AZ) [justokayscenery-az-sm-2]: Usa, Arizona
[28.11.2020 01:00:58]: Potters Field Airport (55AZ) [justokayscenery-az-sm-2]: Usa, Arizona
[28.11.2020 01:00:58]: Aileron Orchards Airport (AZ49) [justokayscenery-az-sm-2]: Usa, Arizona
[28.11.2020 01:00:58]: Eds Field Airport (20AZ) [justokayscenery-az-sm-2]: Usa, Arizona
[28.11.2020 01:00:58]: Valley Farms Airport (36AZ) [justokayscenery-az-sm-2]: Usa, Arizona
[28.11.2020 01:00:58]: Gila Compressor Station Airport (30AZ) [justokayscenery-az-sm-3]: Usa, Arizona
[28.11.2020 01:00:58]: Lakeside Airpark (AZ05) [justokayscenery-az-sm-3]: Usa, Arizona
[28.11.2020 01:00:58]: Boulais Ranch Airport (40AZ) [justokayscenery-az-sm-3]: Usa, Arizona
[28.11.2020 01:00:58]: Carranza Farm Airstip (5AZ7) [justokayscenery-az-sm-3]: Usa, Arizona
[28.11.2020 01:00:58]: G M Ranch Airport (AZ61) [justokayscenery-az-sm-3]: Usa, Arizona
[28.11.2020 01:00:58]: Buckeye Municipal Airport (KBXK) [justokayscenery-kbxk]: Usa, Arizona
[28.11.2020 01:00:58]: Flagstaff Pulliam Airport (KFLG) [justokayscenery-kflg]: , Arizona
[28.11.2020 01:00:58]: Grand Canyon National Park Airport (KGCN) [justokayscenery-kgcn]: United States of America, Arizona
[28.11.2020 01:00:58]: Jackson Hole Airport (KJAC) [justokayscenery-kjac]: Usa, Wyoming
[28.11.2020 01:00:58]: Payson Airport (KPAN) [justokayscenery-kpan]: United States of America, Arizona
[28.11.2020 01:00:58]: Stellar Airpark (P19) [justokayscenery-p19]: United States of America, Arizona
[28.11.2020 01:00:58]: Kakolewo (EPPG) [kakolewo]: Poland, Greather Poland
[28.11.2020 01:00:58]: Kangiqsujuaq Airport (CYKG) [kangiqsujuaq]: Canada, Quebec
[28.11.2020 01:00:58]: Wasserkuppe (EDER) [karlo-airport-eder-wasserkuppe]: Germany, 
[28.11.2020 01:00:58]: Asyut Intl (HEAT) [Karolin Heat Plant]: , 
[28.11.2020 01:00:58]: Jastarnia Airfield (EPJA) [kasug-epja]: Poland, 
[28.11.2020 01:00:58]: Amougies Airport (EBAM) [kayjaybe-ebam]: Belgium, 
[28.11.2020 01:00:58]: Overboelare Airfield (EBGG) [kayjaybe-ebgg]: Belgium, 
[28.11.2020 01:00:58]: Hoevenen Airfield (EBHN) [kayjaybe-ebhn]: Belgium, Antwerp
[28.11.2020 01:00:58]: Isières Private Airfield (EBIS) [kayjaybe-ebis]: Belgium, Hainaut
[28.11.2020 01:00:58]: Urself Airfield (EBUL) [kayjaybe-ebul]: Belgium, East Flanders
[28.11.2020 01:00:58]: Dongsha (RCLM) [kcai-rclm]: Taiwan, 
[28.11.2020 01:00:58]: NOT FOUND: keflavikscenery. Stopped at: keflavikscenery
[28.11.2020 01:00:58]: Bowers (KELN) [keln]: , Washington
[28.11.2020 01:00:58]: Kaufbeuren AB (ETSK) [kfdesign-etsk]: Germany, Bavaria
[28.11.2020 01:00:58]: Kaufbeuren AB (ETSK) [kfdesign-etsk-ortho]: Germany, Bavaria
[28.11.2020 01:00:58]: Spokane Intl (KGEG) [kgeg]: , Washington
[28.11.2020 01:00:58]: Wilmington Intl (KILM) [kilm]: , North Carolina
[28.11.2020 01:00:58]: Iowa City Municipal Airport (KIOW) [kiow]: United States, Iowa
[28.11.2020 01:00:58]: Iowa City Municipal Airport (KIOW) [kiow-terminal]: United States, Iowa
[28.11.2020 01:00:58]: Maarud (EN15) [kjh-en15]: Norway, 
[28.11.2020 01:00:58]: Gronora Snasa (ENGS) [kjh-engs]: Norway, 
[28.11.2020 01:00:58]: Hasvik Lufthavn (ENHK) [kjh-enhk]: Norway, Finnmark
[28.11.2020 01:00:58]: Orland Flystasjon (ENOL) [kjh-enol]: Norway, Trondelag
[28.11.2020 01:00:58]: Rora Svarva Ostre (ENR1) [kjh-enr1]: Norway, 
[28.11.2020 01:00:58]: Skogn Airport (ENS1) [kjh-ens1]: , 
[28.11.2020 01:00:58]: Ski Airport (ENSI) [kjh-ensi]: Norway, 
[28.11.2020 01:00:58]: Skien Lufthavn Geiteryggen (ENSN) [kjh-ensn]: Norway, 
[28.11.2020 01:00:58]: Os Flyplass, Ulven (ENUL) [kjh-enul]: Norway, 
[28.11.2020 01:00:58]: Vuku (ENVU) [kjh-envu]: , 
[28.11.2020 01:00:58]: Henning (ENSC) [kjh-henning-nedre-langli]: Norway, Trøndelag
[28.11.2020 01:00:58]: Blue Grass (KLEX) [klex-bluegrass]: United States, Kentucky
[28.11.2020 01:00:58]: Daugherty Field (KLGB) [klgb]: , California
[28.11.2020 01:00:58]: Kelly (KLXN) [klxn]: , Nebraska
[28.11.2020 01:00:58]: Orange Co (KMGJ) [KMGJ_Version1.0]: , New York
[28.11.2020 01:00:58]: Cesar Lim Rodriguez Airport (RPLM) [Kml921-airport-rplm-taytay]: Philippines, Palawan
[28.11.2020 01:00:58]: San Vicente Airport (RPSV) [Kml921-airport-rpsv-sanvicente]: Philippines, Palawan
[28.11.2020 01:00:58]: Grant Co Intl (KMWH) [kmwh]: , Washington
[28.11.2020 01:00:58]: Kolchiko Airfield Lgzz04 (LGKH) [Kolchiko Airfield Rwy & Aprons]: Greece, 
[28.11.2020 01:00:58]: Kolding Flyveklub (EKVE) [kolding-flyveklub]: Denmark, 
[28.11.2020 01:00:58]: Orcas Island Airport (KORS) [kors]: , Washington
[28.11.2020 01:00:58]: Witman Regional Airport (KOSH) [kosh-dots]: , Wisconsin
[28.11.2020 01:00:58]: Bench Lake (KBCH) [kp-airport-kbch-benchlake]: Usa, Washington
[28.11.2020 01:00:58]: Casey Station (YCSK) [kp-airport-ycsk-casey]: Antarctica, Wilkes Land
[28.11.2020 01:00:58]: Hmas Fury (HMAS) [kp-airport-ycsk-casey]: Australia, 
[28.11.2020 01:00:58]: Wittenoom (YWIT) [kp-airport-ywit-wittenoom]: Australia, Western Australia
[28.11.2020 01:00:58]: Heard Island (YHIS) [kp-yhis]: Australia, 
[28.11.2020 01:00:58]: Snohomish County (Paine Fld) (KPAE) [kpae]: , Washington
[28.11.2020 01:00:58]: Portland Intl (KPDX) [kpdx]: , Oregon
[28.11.2020 01:00:58]: Tri-Cities (KPSC) [kpsc]: , Washington
[28.11.2020 01:00:58]: Camp Robinson Aux AAF (KRB1) [krbm-training-field]: United States, Arkansas
[28.11.2020 01:00:58]: Kreuzberg (EDMM) [kronach]: Germany, Bavaria
[28.11.2020 01:00:58]: Mambuleim (PAP08) [KRON_EastPapua]: Indonesia, Papua
[28.11.2020 01:00:58]: Hutkimo (PAP25) [KRON_EastPapua]: Indonesia, Papua
[28.11.2020 01:00:58]: Gidoman (PAP03) [KRON_EastPapua]: Indonesia, Papua
[28.11.2020 01:00:58]: Suaka3 (PAP12) [KRON_EastPapua]: Indonesia, Papua
[28.11.2020 01:00:58]: Duram (PAP02) [KRON_EastPapua]: Indonesia, Papua
[28.11.2020 01:00:58]: Holuwon (PAP04) [KRON_EastPapua]: Indonesia, Papua
[28.11.2020 01:00:58]: Ipdeheik (PAP05) [KRON_EastPapua]: Indonesia, Papua
[28.11.2020 01:00:58]: Ninja (PAP09) [KRON_EastPapua]: Indonesia, Papua
[28.11.2020 01:00:58]: Wakbisik (PAP23) [KRON_EastPapua]: Indonesia, Papua
[28.11.2020 01:00:58]: Bomela (PAP01) [KRON_EastPapua]: Indonesia, Papua
[28.11.2020 01:00:58]: Kerabuk (PAP06) [KRON_EastPapua]: Indonesia, Papua
[28.11.2020 01:00:58]: Suaka1 (PAP10) [KRON_EastPapua]: Indonesia, Papua
[28.11.2020 01:00:58]: Suaka2 (PAP11) [KRON_EastPapua]: Indonesia, Papua
[28.11.2020 01:00:58]: Suaka4 (PAP13) [KRON_EastPapua]: Indonesia, Papua
[28.11.2020 01:00:58]: Suaka5 (PAP14) [KRON_EastPapua]: Indonesia, Papua
[28.11.2020 01:00:58]: Kaklup (PAP24) [KRON_EastPapua]: Indonesia, Papua
[28.11.2020 01:00:58]: Kyotobakon (PAP07) [KRON_EastPapua]: Indonesia, Papua
[28.11.2020 01:00:58]: Suaka6 (PAP15) [KRON_EastPapua]: Indonesia, Papua
[28.11.2020 01:00:58]: Oklip (PAP16) [KRON_EastPapua]: Indonesia, Papua
[28.11.2020 01:00:58]: Oknam (PAP17) [KRON_EastPapua]: Indonesia, Papua
[28.11.2020 01:00:58]: Okpahik1 (PAP18) [KRON_EastPapua]: Indonesia, Papua
[28.11.2020 01:00:58]: Okpahik2 (PAP19) [KRON_EastPapua]: Indonesia, Papua
[28.11.2020 01:00:58]: Okpahik3 (PAP20) [KRON_EastPapua]: Indonesia, Papua
[28.11.2020 01:00:58]: Okyago (PAP21) [KRON_EastPapua]: Indonesia, Papua
[28.11.2020 01:00:58]: Tinibil (PAP22) [KRON_EastPapua]: Indonesia, Papua
[28.11.2020 01:00:58]: Gostner Airstrip (GOST) [KRON_Gostner]: Italy, Tyrol
[28.11.2020 01:00:58]: Soldier Bar USFS (85U) [KRON_MahoneyCreek]: Usa, Idaho
[28.11.2020 01:00:58]: Dewey Moore (DEW) [KRON_MahoneyCreek]: Usa, Idaho
[28.11.2020 01:00:58]: Mile Hi (K10) [KRON_MahoneyCreek]: Usa, Idaho
[28.11.2020 01:00:58]: Dovel (DOV) [KRON_MahoneyCreek]: Usa, Idaho
[28.11.2020 01:00:58]: Marble Creek (ID8) [KRON_MahoneyCreek]: Usa, Idaho
[28.11.2020 01:00:58]: Wapshilla (ID50) [KRON_MahoneyCreek]: Usa, Idaho
[28.11.2020 01:00:58]: Dixie Town Airstrip (NA2) [KRON_MahoneyCreek]: Usa, Idaho
[28.11.2020 01:00:58]: Simonds (NA9) [KRON_MahoneyCreek]: Usa, Idaho
[28.11.2020 01:00:58]: North Star Ranch (NSTR) [KRON_MahoneyCreek]: Usa, Idaho
[28.11.2020 01:00:58]: Cache Creek (OR62) [KRON_MahoneyCreek]: Usa, Oregon
[28.11.2020 01:00:58]: Pittsburg Airstrip (PIT) [KRON_MahoneyCreek]: Usa, Idaho
[28.11.2020 01:00:58]: Salmon Bar (SAL) [KRON_MahoneyCreek]: Usa, Oregon
[28.11.2020 01:00:58]: Selway Lodge (SELW) [KRON_MahoneyCreek]: Usa, Idaho
[28.11.2020 01:00:58]: Shepp Ranch (SHEP) [KRON_MahoneyCreek]: Usa, Idaho
[28.11.2020 01:00:58]: Seminole Ranch (SRAN) [KRON_MahoneyCreek]: Usa, Idaho
[28.11.2020 01:00:58]: Whitewater Ranch (WHWR) [KRON_MahoneyCreek]: Usa, Idaho
[28.11.2020 01:00:58]: Felts Field (KSFF) [ksff]: , Washington
[28.11.2020 01:00:58]: Eareckson Air Station (PASY) [kui-pasy]: United States, Alaska
[28.11.2020 01:00:58]: NOT FOUND: kui-shemyasat. Stopped at: shemyasat
[28.11.2020 01:00:58]: Seward Airport (PAWD) [kui-pawd]: United States, Alaska
[28.11.2020 01:00:58]: Minami Torishima (RJAM) [kui-rjam]: Japan, Tokyo Prefecture
[28.11.2020 01:00:58]: Subi Reef Military Base (REEF) [kui-subi-reef]: China, Subi Reef
[28.11.2020 01:00:58]: Kuujjuarapik (CYGW) [kuujjuarapik]: Canada, Quebec
[28.11.2020 01:00:58]: Van Nuys (KVNY) [kvny]: , California
[28.11.2020 01:00:58]: Islas Del Cisne (MHIC) [kychungdotcom-airport-mhic-islas-del-cisne]: Honduras, 
[28.11.2020 01:00:58]: Savoonga (PASA) [kychungdotcom-airport-pasa-savoonga]: United States, Alaska
[28.11.2020 01:00:58]: Bathpalathang (VQBT) [kychungdotcom-airport-vqbt-bumthang]: Bhutan, Bumthang
[28.11.2020 01:00:58]: Wilkins Runway (YWKS) [kychungdotcom-airport-ywks-wilkins]: Australia, Wilkes Land
[28.11.2020 01:00:58]: Yakima Air Terminal/Mcallister (KYKM) [kykm]: , Washington
[28.11.2020 01:00:58]: Big Bear (L35) [l35-aerial]: San Bernandino, California
[28.11.2020 01:00:58]: Dolna Banya Airport (LBDB) [lbdb]: Bulgaria, 
[28.11.2020 01:00:58]: Varna (LBWN) [lbwn]: Bulgaria, 
[28.11.2020 01:00:58]: Los Llanos (LEAB) [LEAB Los Llanos Albacete v2.0]: Espagne, 
[28.11.2020 01:00:58]: Almeria (LEAM) [LEAM_Luces_V1]: , 
[28.11.2020 01:00:58]: Asturias (LEAS) [LEAS_Luces_V1]: , 
[28.11.2020 01:00:58]: Cordoba (LEBA) [leba]: , 
[28.11.2020 01:00:58]: Bilbao (LEBB) [lebb]: , 
[28.11.2020 01:00:58]: Granada (LEGR) [LEGR_Luces_V1]: , 
[28.11.2020 01:00:58]: Ibiza (LEIB) [leib]: , 
[28.11.2020 01:00:58]: Jerez (LEJR) [LEJR_Luces_V1]: , 
[28.11.2020 01:00:58]: Malaga (LEMG) [LEMG_Luces_V1]: , 
[28.11.2020 01:00:59]: San Pablo (LEZL) [LEZL]: , 
[28.11.2020 01:00:59]: Bonneville (F1422) [LF1422 Bonneville]: France, Normandie
[28.11.2020 01:00:59]: Omaha Beach (F1456) [LF1456 Omaha Beach]: France, Normandie
[28.11.2020 01:00:59]: Stcyrlacampagne (LF31) [LF2721 St Cyr La Campgne V2.0]: France, Normandie
[28.11.2020 01:00:59]: Base Ulm Berville (F2722) [LF2722 ULM Berville sur mer]: France, Normandie
[28.11.2020 01:00:59]: Val De Reuil (F2753) [LF2753 val de Reuil V2.0]: France, Normandie
[28.11.2020 01:00:59]: Vaitella (F2B26) [LF2B26 Vaitella Galeria]: France, Corse
[28.11.2020 01:00:59]: Le Vernet (F6161) [LF6161 LE VERNET]: France, Normandie
[28.11.2020 01:00:59]: Clecy (LFAN) [LFAN CLECY airport]: France, Normandie
[28.11.2020 01:00:59]: Saint André (LFFD) [LFFD Saint andre de l'eure]: France, Normandie
[28.11.2020 01:00:59]: Cerny (LFFQ) [LFFQ Meeting de La ferté Alais]: France, Essone
[28.11.2020 01:00:59]: Megève (LFHM) [lfhm]: France, 
[28.11.2020 01:00:59]: Henri Giraud Altiport (LFHU) [lfhu-alpedhuez]: , 
[28.11.2020 01:00:59]: Nimes Courbessac (LFME) [LFME-Courbessac v1.0 By Brep]: France, 
[28.11.2020 01:00:59]: Creil AB (LFPC) [lfpc]: France, 
[28.11.2020 01:00:59]: St Martin (LFPD) [LFPD BERNAY]: , 
[28.11.2020 01:00:59]: Lannion (LFRO) [lfro-airport]: , 
[28.11.2020 01:00:59]: St Laurent De La Salanque (LFX1) [LFX1 St. Laurent de la Salanque v1.0 By Brep]: France, 
[28.11.2020 01:00:59]: Le Buternay (LFXX) [LFXX BUTERNAY LF2856 V2.1]: France, Centre
[28.11.2020 01:00:59]: Dimokritos (LGAL) [lgal]: Greece, 
[28.11.2020 01:00:59]: Skiathos International Airport (LGSK) [lgskv1]: Greece, 
[28.11.2020 01:00:59]: Makedonia (LGTS) [lgts]: Greece, 
[28.11.2020 01:00:59]: Erfurt (EDDE) [lightbringer-edde]: , 
[28.11.2020 01:00:59]: Aeroclub Adele Orsi (LILC) [LILC]: Italia, Varese
[28.11.2020 01:00:59]: NOT FOUND: lillehammer-fix. Stopped at: fix
[28.11.2020 01:00:59]: Aeroporto Di Salerno-Costa D'Amalfi (LIRI) [liri]: , Italy
[28.11.2020 01:00:59]: S.Francesco (LIRZ) [LIRZ]: , 
[28.11.2020 01:00:59]: Campo Di Volo Tignes (LIUG) [liug]: Italy, Friuli
[28.11.2020 01:00:59]: SKIPPED 787-10-LOT-SP-LRA
[28.11.2020 01:00:59]: SKIPPED a320-livery-LOT2020
[28.11.2020 01:00:59]: SKIPPED a320-livery-wzz
[28.11.2020 01:00:59]: SKIPPED Asobo_A320_NEO_ICELANDAIR
[28.11.2020 01:00:59]: SKIPPED liveries-a320
[28.11.2020 01:00:59]: SKIPPED livery-a320-United Airlines Blue
[28.11.2020 01:00:59]: SKIPPED OperatorLand468-livery-a320NeoBA
[28.11.2020 01:00:59]: SKIPPED Asobo_Baron_G58_blublck
[28.11.2020 01:00:59]: SKIPPED Asobo_Baron_G58_crmbrg
[28.11.2020 01:00:59]: SKIPPED Asobo_Baron_G58_electrav1.2
[28.11.2020 01:00:59]: SKIPPED Asobo_Baron_G58_tour
[28.11.2020 01:00:59]: SKIPPED Asobo_Bonanza_SilverHornet
[28.11.2020 01:00:59]: SKIPPED Asobo_C152_USAF
[28.11.2020 01:00:59]: SKIPPED jordanjames94-livery-C152-blackandblue
[28.11.2020 01:00:59]: SKIPPED jordanjames94-livery-C152-blackanddarkred
[28.11.2020 01:00:59]: SKIPPED jordanjames94-livery-C152-blackandsilver
[28.11.2020 01:00:59]: SKIPPED jordanjames94-livery-C152-blueandlightblue
[28.11.2020 01:00:59]: SKIPPED jordanjames94-livery-C152-darkredandbrown
[28.11.2020 01:00:59]: SKIPPED jordanjames94-livery-C152-redandblue
[28.11.2020 01:00:59]: SKIPPED Asobo_C172sp_AS1000_MANSTON
[28.11.2020 01:00:59]: SKIPPED Asobo_C172sp_AS1000_RBBLKBLU
[28.11.2020 01:00:59]: SKIPPED Asobo_C172sp_AS1000_RBBLKPNK
[28.11.2020 01:00:59]: SKIPPED Asobo_C172sp_AS1000_RBDKPURP
[28.11.2020 01:00:59]: SKIPPED Asobo_C172sp_AS1000_RBEVRDRM
[28.11.2020 01:00:59]: SKIPPED Asobo_C172sp_AS1000_RBGRN
[28.11.2020 01:00:59]: SKIPPED Asobo_C172sp_AS1000_RBPURPLE
[28.11.2020 01:00:59]: SKIPPED Asobo_C172sp_AS1000_RBRED
[28.11.2020 01:00:59]: SKIPPED Asobo_C172sp_classic_RBBLKBLU
[28.11.2020 01:00:59]: SKIPPED Asobo_C172sp_classic_RBBLKPNK
[28.11.2020 01:00:59]: SKIPPED Asobo_C172sp_classic_RBDKPURP
[28.11.2020 01:00:59]: SKIPPED Asobo_C172sp_classic_RBEVRDRM
[28.11.2020 01:00:59]: SKIPPED Asobo_C172sp_classic_RBGRN
[28.11.2020 01:00:59]: SKIPPED Asobo_C172sp_classic_RBPURPLE
[28.11.2020 01:00:59]: SKIPPED Asobo_C172sp_classic_RBRED
[28.11.2020 01:00:59]: SKIPPED liveries-c172-as1000
[28.11.2020 01:00:59]: SKIPPED liveries-cessna208b
